"R","n","onTop","density","density2","indicator"
1.01,6,1.724472644537717e-11,0.00004432623151665017,1.9648148004676712e-9,0.017553538828466202
1.02,2,0.003762869806585999,0.06139710269071211,0.003769604218813848,1.9964269924178042
1.02,3,0.000010831254707611505,0.005159678785592103,0.000026622285170489196,0.8136983461974145
1.02,4,7.722358882059991e-8,0.0007765537868384014,6.030357838530614e-7,0.2561161074959246
1.02,5,9.70195502955266e-10,0.00016641956966333442,2.7695473166929418e-8,0.0700616665480015
1.02,6,1.723802154791719e-11,0.000044333128016595904,1.9654262397358805e-9,0.017541255122587234
1.03,2,0.00368651627321369,0.06092905169481624,0.0037123493404295892,1.986082631322132
1.03,3,0.00001078693747571672,0.005155734485248844,0.000026581598082384164,0.8116094030377586
1.03,4,7.710799233581045e-8,0.0007765617232954739,6.030481100876362e-7,0.25572749850623017
1.03,5,9.69505750715541e-10,0.00016644358302470353,2.7703466330101375e-8,0.0699916565792432
1.03,6,1.7231253237924836e-11,0.000044340090420580995,1.9660436185052987e-9,0.01752886159364566
1.04,2,0.0036109897823811943,0.06045950042520297,0.003655351191665118,1.9757279632200175
1.04,3,0.00001074237186902614,0.005151747535009176,0.00002654050266447312,0.8095077930385836
1.04,4,7.69914436571867e-8,0.0007765694264027528,6.030600740235005e-7,0.25533590092779523
1.04,5,9.688097667575437e-10,0.00016646780838906825,2.7711531229859542e-8,0.06992105623623125
1.04,6,1.7224421592151852e-11,0.000044347118668789666,1.966666934223713e-9,0.017516358558141636
1.05,2,0.0035363032884221266,0.059988526726704794,0.0035986233388405754,1.9653645049506474
1.05,3,0.000010697562471498402,0.0051477178453544,0.000026498999015380145,0.807393703082104
1.05,4,7.687394762806553e-8,0.0007765768874788306,6.030716621663084e-7,0.25494133599952207
1.05,5,9.681075652095123e-10,0.00016649224511599393,2.7719667683764203e-8,0.06984986806148089
1.05,6,1.721752668804752e-11,0.000044354212700834006,1.967296184310825e-9,0.017503746335053354
1.06,2,0.0034624689802813394,0.0595162085123916,0.0035421790756904746,1.9549937517523182
1.06,3,0.000010652513877256125,0.0051436453273307915,0.000026457087253371884,0.8052673202639486
1.06,4,7.675550912593223e-8,0.0007765840977759997,6.030828609185635e-7,0.2545438250691618
1.06,5,9.67399160318868e-10,0.00016651689255925772,2.772787550759138e-8,0.06977809461485876
1.06,6,1.721056860375724e-11,0.000044361372455754516,1.9679313661581753e-9,0.017491025245820406
1.07,2,0.0033894982876959802,0.05904262373970544,0.003486031418068428,1.9446171770729848
1.07,3,0.000010607230689810018,0.005139529892583661,0.000026414767516761018,0.8031288318611466
1.07,4,7.663613306208346e-8,0.0007765910484807387,6.030936565804131e-7,0.2541433895909838
1.07,5,9.666845664517342e-10,0.00016654175006686054,2.7736154515332642e-8,0.06970573847339562
1.07,6,1.720354741812102e-11,0.000044368597872020296,1.968572477129044e-9,0.01747819561432717
1.08,2,0.003317401887999257,0.05856785038647361,0.0034301930988923568,1.9342362323978077
1.08,3,0.000010561717521284351,0.005135371453391432,0.000026372039964307624,0.800978425300338
1.08,4,7.651582438128823e-8,0.0007765977307142012,6.03104035350447e-7,0.25374005112344183
1.08,5,9.659637980924504e-10,0.00016656681698103812,2.774450451919465e-8,0.06963280223109854
1.08,6,1.7196463210672003e-11,0.00004437588888752948,1.9692195145583624e-9,0.017465257766886046
1.09,2,0.0032461897135258482,0.0580919664268154,0.0033746765633342474,1.9238523470934048
1.09,3,0.000010515978991643994,0.005131169922699721,0.00002632890477561826,0.7988162881262163
1.09,4,7.639458806144708e-8,0.0007766041355327101,6.03113983326508e-7,0.2533338313268367
1.09,5,9.652368698430832e-10,0.00016659209263827302,2.775292532959894e-8,0.0695592884987618
1.09,6,1.7189316061634972e-11,0.000044383245439609526,1.9698724757526197e-9,0.017452212032220544
1.1,2,0.0031758709595974804,0.0576150498069578,0.003319493964258228,1.913466928268483
1.1,3,0.000010470019727923193,0.005126925214155415,0.000026285362151542546,0.796642607970213
1.1,4,7.627242911324925e-8,0.0007766102539282541,6.031234865065073e-7,0.2529247519609778
1.1,5,9.645037964229339e-10,0.00016661757636930591,2.776141675518149e-8,0.06948519990377763
1.1,6,1.718210605192482e-11,0.000044390667465017623,1.970531357989774e-9,0.017439058741448337
1.11,2,0.003106454093066856,0.05713717842097564,0.003264657157910404,1.9030813606505568
1.11,3,0.000010423844363456254,0.005122637242140717,0.000026241412314567056,0.7944575725194333
1.11,4,7.614935257982802e-8,0.0007766160768289891,6.031325307892502e-7,0.25251283488284115
1.11,5,9.637645926680406e-10,0.00016664326749914787,2.776997860279255e-8,0.06941053908994546
1.11,6,1.7174833263145028e-11,0.000044398154899941,1.971196158519155e-9,0.017425798228064202
1.12,2,0.003037946861397815,0.05665843008647202,0.003210177699863638,1.892697006478402
1.12,3,0.000010377457537110313,0.005118305921807205,0.000026197055509206705,0.7922613694858383
1.12,4,7.602536353641432e-8,0.0007766215950997395,6.031411019752637e-7,0.25209810204422883
1.12,5,9.630192735306797e-10,0.00016666916534709188,2.7778610677496254e-8,0.06933530871728094
1.12,6,1.7167497777586133e-11,0.000044405707679997264,1.971866874561368e-9,0.017412430827922862
1.1300000000000001,2,0.0029703563022593265,0.05617888252021461,0.0031560668412200744,1.8823152054099364
1.1300000000000001,3,0.000010330863892520392,0.005113931169109831,0.00002615229200239304,0.7900541865756987
1.1300000000000001,4,7.590046708998837e-8,0.0007766267995425097,6.031491857676415e-7,0.2516805754894227
1.1300000000000001,5,9.622678540788609e-10,0.00016669526922672527,2.778731278257042e-8,0.0692595114618239
1.1300000000000001,6,1.7160099678224178e-11,0.000044413325740234865,1.972543503308209e-9,0.01739895687922166
1.1400000000000001,2,0.0029036887536107114,0.055698613313744025,0.0031023355250739833,1.8719372744451717
1.1400000000000001,3,0.000010284068077326864,0.005109512900840905,0.000026107122083859643,0.7878362114593123
1.1400000000000001,4,7.57746683789298e-8,0.0007766316808969929,6.031567677728886e-7,0.2512602773528418
1.1400000000000001,5,9.615103494958196e-10,0.00016672157844594153,2.7796084719506234e-8,0.06918315001544575
1.1400000000000001,6,1.7152639048719127e-11,0.00004442100901513332,1.9732260419225555e-9,0.0173853767224833
1.1500000000000001,2,0.0028379498642552843,0.0552176999089701,0.003048994383237077,1.8615645078639145
1.1500000000000001,3,0.000010237074742415542,0.005105051034664037,0.000026061546066524352,0.7856076317409967
1.1500000000000001,4,7.564797257266585e-8,0.0007766362298410855,6.031638335017754e-7,0.25083722985669754
1.1500000000000001,5,9.607467750795063e-10,0.00016674809230695262,2.780492628800799e-8,0.06910622708565622
1.1500000000000001,6,1.7145115973413318e-11,0.00004442875743860371,1.9739144875382842e-9,0.0173716907005383
1.1600000000000001,2,0.002773144604839484,0.05473621957377236,0.00299605373322822,1.851198177177848
1.1600000000000001,3,0.000010189888541160547,0.005100545489148016,0.000026015564286868176,0.7833686349293661
1.1600000000000001,4,7.552038487131801e-8,0.0007766404369914067,6.031703683702031e-7,0.2504114553086482
1.1600000000000001,5,9.599771462420717e-10,0.00016677481010630147,2.7813837285992917e-8,0.06902874539540917
1.1600000000000001,6,1.7137530537329845e-11,0.00004443657094398895,1.974608837260163e-9,0.017357899158507516
1.17,2,0.002709277279274446,0.05425424937762088,0.002943523575529076,1.8408395310966545
1.17,3,0.000010142514128670127,0.005095996183800645,0.000025969177105310738,0.7811194084078981
1.17,4,7.53919105053469e-8,0.0007766442929038181,6.031763577000717e-7,0.24998297609945577
1.17,5,9.59201478509348e-10,0.00016680173113487427,2.7822817509590885e-8,0.06895070768290802
1.17,6,1.7129882826170987e-11,0.000044444449464064224,1.9753090881637585e-9,0.017344002443784506
1.18,2,0.002646351536556892,0.053771866167233506,0.0028914135911068716,1.8304897955078323
1.18,3,0.000010094956161035578,0.005091403039102511,0.00002592238490658228,0.7788601394057875
1.18,4,7.526255473519567e-8,0.00077664778807395,6.031817867201591e-7,0.24955181470064208
1.18,5,9.584197875203278e-10,0.000166828854677913,2.7831866753144213e-8,0.06887211670141051
1.18,6,1.712217292631656e-11,0.000044452392931037365,1.9760152372953405e-9,0.017330000906017745
1.19,2,0.0025843703829662302,0.05328914654228624,0.0028397331392052577,1.820150173469825
1.19,3,0.000010047219294583464,0.005086765976540681,0.000025875188100091867,0.776591014969108
1.19,4,7.513232285093166e-8,0.0007766509129377288,6.031866405670076e-7,0.24911799366214663
1.19,5,9.576320890266385e-10,0.00016685618001502814,2.7840984809207476e-8,0.06879297521903276
1.19,6,1.7114400924822324e-11,0.00004446040127654916,1.9767272816717737e-9,0.01731589489709293
1.2,2,0.002523336194614707,0.052806166831192464,0.0027884912554037313,1.8098218452181347
1.2,3,9.99930818513126e-6,0.005082084918642315,0.000025827587120291663,0.7743122219322779
1.2,4,7.500122017188661e-8,0.0007766536578719088,6.031909042858161e-7,0.24868153560998668
1.2,5,9.56838398892013e-10,0.00016688370642021147,2.785017146854733e-8,0.06871328601855262
1.2,6,1.7106566909418322e-11,0.000044468474431673847,1.9774452182804307e-9,0.017301684771114968
1.21,2,0.0024632507303275443,0.052323003066967716,0.002737696649945913,1.7995059681840275
1.21,3,9.951227487246627e-6,0.0050773597890082164,0.00002577958242703756,0.7720239468898306
1.21,4,7.486925204629539e-8,0.0007766560131946072,6.03194562831342e-7,0.24824246324391833
1.21,5,9.560387330917588e-10,0.0001669114331618487,2.7859426520142288e-8,0.068633051897213
1.21,6,1.7098670968507247e-11,0.00004447661232691942,1.9781690440790806e-9,0.0172873708843901
1.22,2,0.002404115144830065,0.051839730963196023,0.0026873577063365444,1.789203677025489
1.22,3,9.90298185351043e-6,0.005072590512346251,0.000025731174505945198,0.7697263761685144
1.22,4,7.473642385093308e-8,0.0007766579691658413,6.031976010688088e-7,0.24780079933510094
1.22,5,9.552331077122207e-10,0.00016693935950273282,2.786874975118267e-8,0.0685522756665238
1.22,6,1.709071319116276e-11,0.00004448481489222804,1.9788987559957937e-9,0.017272953595407772
1.23,2,0.00234593000221892,0.05135642589011413,0.002637482480206785,1.778916083670056
1.23,3,9.854575933783699e-6,0.005067777014504707,0.000025682363868742245,0.7674196957997007
1.23,4,7.46027409907508e-8,0.0007766595159880707,6.032000037748242e-7,0.2473565667237633
1.23,5,9.544215389502428e-10,0.00016696748470007653,2.787814094707029e-8,0.06847096015206443
1.23,6,1.7082693667127825e-11,0.00004449308205697645,1.9796343509288397e-9,0.017258433264822532
1.24,2,0.0022886952896946796,0.05087316285082953,0.0025880786984470217,1.768644277369164
1.24,3,9.806014374478657e-6,0.005062919222505524,0.000025633151053615942,0.7651040914921281
1.24,4,7.446820889850996e-8,0.0007766606438067421,6.032017556383031e-7,0.2469097883168736
1.24,5,9.536040431126262e-10,0.0001669958080055261,2.7887599891418532e-8,0.06838910819328456
1.24,6,1.707461248681304e-11,0.00004450141374997635,1.9803758257465843e-9,0.017243810255435792
1.25,2,0.0022324104315332503,0.05039001645768862,0.00253915375860613,1.7583893247636437
1.25,3,9.757301817833997e-6,0.005058017064577412,0.000025583536625556297,0.7627797486049747
1.25,4,7.433283303441525e-8,0.0007766613427108355,6.032028412613979e-7,0.24646048708581306
1.25,5,9.527806366155823e-10,0.00016702432866517406,2.7897126366052086e-8,0.06830672264330549
1.25,6,1.7066469741294905e-11,0.00004450980989947483,1.9811231772873873e-9,0.017229084932177535
1.26,2,0.0021770743032737644,0.0499070609088106,0.002490714728555731,1.748152269960009
1.26,3,9.708442901194545e-6,0.005053070470188855,0.000025533521176694613,0.7604468521212655
1.26,4,7.419661888574627e-8,0.0007766616027334169,6.032032451604399e-7,0.2460086860640528
1.26,5,9.519513359841837e-10,0.00016705304591957282,2.7906720151006906e-8,0.06822380636872055
1.26,6,1.7058265522314135e-11,0.0000445182704331547,1.981876402359496e-9,0.017214257662087958
1.27,2,0.00212268524610086,0.04942436996480329,0.0024427683464177496,1.737934134617159
1.27,3,9.65944225629546e-6,0.005048079370080991,0.00002548310532663729,0.7581055866216212
1.27,4,7.405957196648775e-8,0.0007766614138521907,6.032029517668838e-7,0.2455544083448355
1.27,5,9.511161578518136e-10,0.00016708195900374807,2.7916381024530153e-8,0.06814036224939521
1.27,6,1.7049999922273934e-11,0.000044526795278135006,1.982635497740946e-9,0.01719932881429899
1.28,2,0.0020692410813995202,0.04894201692567608,0.002395321020753164,1.7277359180431573
1.28,3,9.610304508551124e-6,0.005043043696300336,0.000025432289722794553,0.7557561362583536
1.28,4,7.392169781695858e-8,0.0007766607659900578,6.032019454282633e-7,0.24509767707886093
1.28,5,9.502751189596073e-10,0.00016711106714721233,2.7926108763080107e-8,0.06805639317826655
1.28,6,1.704167303423825e-11,0.000044535384360971334,1.98340046017945e-9,0.017184298760015804
1.29,2,0.0020167391254609585,0.04846007460796608,0.0023483788310096386,1.7175585973016982
1.29,3,9.561034276348868e-6,0.0050379633822313944,0.00002538107504070439,0.7533986847299062
1.29,4,7.378300200343967e-8,0.0007766596490156753,6.032002104091519e-7,0.24463851547197743
1.29,5,9.494282361558954e-10,0.00016714036957397865,2.793590314132617e-8,0.06797190206114269
1.29,6,1.7033284951930048e-11,0.00004454403760765632,1.9841712863923005e-9,0.01716916787249819
1.3,2,0.0019651762043183525,0.0479786153220922,0.0023019475282253007,1.7074031273279422
1.3,3,9.511636170347686e-6,0.0050328383626291,0.00002532946198435116,0.7510334152556487
1.3,4,7.36434901178004e-8,0.0007766580527440198,6.031977308921327e-7,0.2441769467828776
1.3,5,9.485755263956407e-10,0.00016716986550257412,2.7945763932148722e-8,0.06788689181650191
1.3,6,1.702483576972953e-11,0.00004455275494362,1.984947973066256e-9,0.01715393652704191
1.31,2,0.001914548668691572,0.0474977108499529,0.0022560325359857335,1.6972704410533193
1.31,3,9.462114792782058e-6,0.005027668573651112,0.000025277451286479003,0.7486605105510282
1.31,4,7.350316777712412e-8,0.0007766559669369533,6.031944909787738e-7,0.24371299432080082
1.31,5,9.477170067398728e-10,0.00016719955414605406,2.7955690906639264e-8,0.06780136537529088
1.31,6,1.701632558267238e-11,0.000044561536293730245,1.985730516857438e-9,0.017138605100959967
1.32,2,0.0018648524090204577,0.04701743242278214,0.0022106389516308852,1.687161449538989
1.32,3,9.412474736771049e-6,0.005022453952889945,0.000025225043708899838,0.7462801528030782
1.32,4,7.336204062333236e-8,0.0007766533813037921,6.031904746906136e-7,0.24324668144324055
1.32,5,9.468526943551197e-10,0.00016722943471201584,2.7965683834100367e-8,0.0677153256807231
1.32,6,1.7007754486447987e-11,0.000044570381582293224,1.986518914391223e-9,0.017123173973563787
1.33,2,0.0018160828705665578,0.04653785069927843,0.00216577154770833,1.6770770421175873
1.33,3,9.3627205856328e-6,0.00501719443940493,0.00002517224004279575,0.743892523646293
1.33,4,7.322011432280801e-8,0.00077665028550188,6.031856659701517e-7,0.2427780315536585
1.33,5,9.459826065128366e-10,0.00016725950640261277,2.7975742482045665e-8,0.06762877568807703
1.33,6,1.6999122577397633e-11,0.00004457929073305377,1.9873131622621337e-9,0.01710764352614436
1.34,2,0.0017682350685636933,0.046059035744021454,0.002121434773669046,1.6670180865429203
1.34,3,9.312856912204565e-6,0.005011889973754,0.000025119041109015868,0.7414978041388645
1.34,4,7.307739456601742e-8,0.0007766466691371616,6.031800486818477e-7,0.24230706809920596
1.34,5,9.4510676058883e-10,0.00016728976841456835,2.798586661619991e-8,0.06754171836449369
1.34,6,1.6990429952512705e-11,0.000044588263669195866,1.988113257033732e-9,0.017092014141953313
1.35,2,0.001721303603398136,0.045581057006190445,0.002077632757801583,1.656985429147265
1.35,3,9.262888278168415e-6,0.005006540498025289,0.000025065447758367308,0.7390961747392916
1.35,4,7.293388706713151e-8,0.0007766425217647613,6.031736066131277e-7,0.24183381456845116
1.35,5,9.44225174062681e-10,0.00016732021993919077,2.799605600049917e-8,0.06745415668877397
1.35,6,1.6981676709432875e-11,0.00004459730031334307,1.9889191952385097e-9,0.0170762862061839
1.36,2,0.0016752826757996516,0.045103983298598355,0.0020343693094002392,1.6469798950059353
1.36,3,9.21281923338274e-6,0.005001145955868559,0.000025011460871900442,0.736687815283356
1.36,4,7.278959756364578e-8,0.0007766378328895636,6.031663234753977e-7,0.24135829448911456
1.36,5,9.433378645171626e-10,0.0001673508601623867,2.8006310397090702e-8,0.06736609365117631
1.36,6,1.6972862946444268e-11,0.0000446064005875589,1.989730973377775e-9,0.017060460105951983
1.37,2,0.0016301661020251437,0.04462788277705542,0.0019916479211626,1.6370022881087882
1.37,3,9.1626543152197e-6,0.0049957062925264,0.000024957081361187866,0.7342729049614791
1.37,4,7.264453181599947e-8,0.0007766325919667965,6.031581829050647e-7,0.24088053142581173
1.37,5,9.42444849637658e-10,0.0001673816882646763,2.8016629566333272e-8,0.06727753225321331
1.37,6,1.6963988762477628e-11,0.00004461556441334738,1.990548587921549e-9,0.017044536230276842
1.3800000000000001,2,0.001585947329017113,0.04415282292007558,0.0019494717718115514,1.6270533915383318
1.3800000000000001,3,9.112398047908708e-6,0.004990221454865261,0.000024902310168597566,0.7318516222964462
1.3800000000000001,4,7.249869560719374e-8,0.0007766267884026175,6.03149168464564e-7,0.24040054897780452
1.3800000000000001,5,9.415461472115716e-10,0.00016741270342120722,2.8027013266797085e-8,0.06718847550744896
1.3800000000000001,6,1.695505425710647e-11,0.00004462479171165337,1.991372035308447e-9,0.01702851497006211
1.3900000000000001,2,0.001542619449519672,0.04367887050893869,0.0019078437289366341,1.617133967654127
1.3900000000000001,3,9.062054941886116e-6,0.004984691391406246,0.00002484714826755954,0.7294241451215183
1.3900000000000001,4,7.235209474240898e-8,0.0007766204115547024,6.031392636433953e-7,0.23991837077675973
1.3900000000000001,5,9.4064177512774e-10,0.00016744390480176994,2.8037461255264194e-8,0.06709892643729497
1.3900000000000001,6,1.6946059530545208e-11,0.00004463408240286307,1.9922013119455706e-9,0.017012396718076448
1.4000000000000001,2,0.00150017521713536,0.043206091608121514,0.0018667663520493883,1.6072447582831408
1.4000000000000001,3,9.011629493151206e-6,0.0049791160523557105,0.000024791596662826314,0.7269906505589184
1.4000000000000001,4,7.220473504862126e-8,0.0007766134507328389,6.031284518591675e-7,0.2394340204845163
1.4000000000000001,5,9.397317513758387e-10,0.00016747529157081162,2.8047973286728367e-8,0.06700888807680785
1.4000000000000001,6,1.6937004683647293e-11,0.000044643436406804505,1.993036414208398e-9,0.01699618186893429
1.4100000000000001,2,0.0014586070613065497,0.04273455154610963,0.001826241895847101,1.5973864849157628
1.4100000000000001,3,8.961126182628592e-6,0.004973495389635627,0.00002473565639072684,0.7245513149987022
1.4100000000000001,4,7.205662237421796e-8,0.0007766058951995173,6.031167164586435e-7,0.2389475217908638
1.4100000000000001,5,9.388160940457865e-10,0.00016750686288745178,2.805854911439557e-8,0.06691836347048484
1.4100000000000001,6,1.692788981790332e-11,0.00004465285364274791,1.9938773384406656e-9,0.01697987081907653
1.42,2,0.0014179071022057802,0.04226431489660257,0.0017862723136791816,1.5875598489071576
1.42,3,8.910549475537174e-6,0.004967829356913731,0.000024679328519413898,0.7221063140780127
1.42,4,7.19077625886126e-8,0.0007765977341705312,6.03104040718803e-7,0.2384588984113259
1.42,5,9.378948213271459e-10,0.00016753861790549653,2.806918848968396e-8,0.06682735567306071
1.42,6,1.6918715035439144e-11,0.000044662334029406254,1.99472408095426e-9,0.0169634639667511
1.43,2,0.0013780671655198985,0.04179544546012358,0.0017468592612101647,1.5777655316836692
1.43,3,8.859903820765747e-6,0.004962117909633422,0.00002462261414910476,0.719655822660721
1.43,4,7.175816158185899e-8,0.000776588956815575,6.030904078479031e-7,0.23796817408495777
1.43,5,9.369679515085226e-10,0.00016757055577345408,2.8079891162224285e-8,0.06673586774930383
1.43,6,1.6909480439013954e-11,0.00004467187748493564,1.9955766380290997e-9,0.016946961711993523
1.44,2,0.0013390787971134688,0.041328006246045865,0.001708004100273206,1.568004194953952
1.44,3,8.809193650255375e-6,0.004956361005043431,0.000024565514412315133,0.7172000148174523
1.44,4,7.160782526426457e-8,0.0007765795522588463,6.030758009865502e-7,0.2374753725721506
1.44,5,9.360355029769598e-10,0.00016760267563454954,2.8090656879860026e-8,0.06664390277381252
1.44,6,1.6900186132018383e-11,0.00004468148392693581,1.996435005913023e-9,0.016930364456607467
1.45,2,0.0013009332775574657,0.04086205945504559,0.0016697079029076808,1.5582764809245744
1.45,3,8.758423378388644e-6,0.004950558602227242,0.00002450803047408614,0.7147390638060017
1.45,4,7.145675956600314e-8,0.0007765695095796513,6.030602032087802e-7,0.23698051765244646
1.45,5,9.35097494217332e-10,0.00016763497662674047,2.8101485388647823e-8,0.06655146383081116
1.45,6,1.6890832218472554e-11,0.00004469115327245064,1.997299180821676e-9,0.016913672604145138
1.46,2,0.0012636216365098563,0.04039766646199275,0.0016319714555744138,1.5485830125197777
1.46,3,8.707597401385904e-6,0.004944710662132249,0.000024450163532204344,0.7122731420521389
1.46,4,7.130497043672696e-8,0.0007765588178130112,6.030435975231416e-7,0.23648363312236526
1.46,5,9.341539438117338e-10,0.00016766745788273182,2.8112376432857647e-8,0.06645855401394653
1.46,6,1.688141880302415e-11,0.000044700885437968506,1.9981691589383847e-9,0.0168968865598878
1.47,2,0.0012271346669352468,0.03993488779928979,0.0015947952635418645,1.5389243936051276
1.47,3,8.656720096708595e-6,0.004938817147598673,0.00002439191481741469,0.7098024211308003
1.47,4,7.115246384517814e-8,0.000776547465950273,6.030259668737903e-7,0.23598474279324
1.47,5,9.332048704388681e-10,0.00016770011852999166,2.8123329754973253e-8,0.06636517642608396
1.47,6,1.6871945990946467e-11,0.00004471068033942291,1.9990449364140586e-9,0.016880006730825996
1.48,2,0.0011914629391513735,0.03947378314066789,0.0015581795554364768,1.5293012092147766
1.48,3,8.605795822469765e-6,0.004932878023388192,0.0000243332855936262,0.7073270717476761
1.48,4,7.099924577879964e-8,0.0007765354429397201,6.030072941415874e-7,0.23548387048906533
1.48,5,9.322502928734292e-10,0.00016773295769076645,2.813434509569245e-8,0.0662713341791036
1.48,6,1.6862413888136448e-11,0.00004472053789219283,1.9999265093670547e-9,0.016863033525640034
1.49,2,0.0011565968146907833,0.03901441128545006,0.001522124287950253,1.5197140257820836
1.49,3,8.554828916851884e-6,0.004926893256212317,0.00002427427715811041,0.7048472637211843
1.49,4,7.084532224334552e-8,0.0007765227376871889,6.029875621452067e-7,0.23498104004435538
1.49,5,9.312902299854853e-10,0.00016776597448209656,2.8145422193927472e-8,0.06617703039369693
1.49,6,1.6852822601112713e-11,0.00004473045801110325,2.000813873883071e-9,0.01684596735468019
1.5,2,0.0011225264599666535,0.03855683014329005,0.00148662915069852,1.5101633913733143
1.5,3,8.50382369753204e-6,0.004920862814760482,0.000024214890841692452,0.7023631659648384
1.5,4,7.069069926249088e-8,0.0007765093390566837,6.029667536422477e-7,0.2344762753020147
1.5,5,9.30324700739858e-10,0.00016779916801583253,2.8156560786805593e-8,0.06608226819916276
1.5,6,1.6843172237013566e-11,0.00004474044061042568,2.0017070260150275e-9,0.016828808629946946
1.51,2,0.0010892418597322933,0.03810109671939568,0.0014516935712207445,1.5006498359241727
1.51,3,8.452784461114615e-6,0.00491478666972785,0.000024155128008934573,0.6998749464700061
1.51,4,7.053538287744116e-8,0.0007764952358709975,6.029448513303561e-7,0.23396960011121984
1.51,5,9.293537241954975e-10,0.0001678325373986501,2.8167760609669286e-8,0.0659870507332041
1.51,6,1.683346290359502e-11,0.00004475048560387862,2.0026059617829475e-9,0.016811557765071226
1.52,2,0.0010567328303244443,0.037647267100244394,0.001417316720117144,1.4911738714789216
1.52,3,8.401715482571545e-6,0.004908664793842842,0.000024094990058312192,0.6973827722890598
1.52,4,7.037937914654125e-8,0.0007764804169123325,6.029218378483498e-7,0.23346103832531429
1.52,5,9.283773195048565e-10,0.00016786608173206667,2.8179021396076885e-8,0.06589138114172455
1.52,6,1.682369470922878e-11,0.00004476059290462798,2.0035106771738328e-9,0.01679421517529461
1.53,2,0.0010249890326811042,0.0371953964397987,0.00138349751631379,1.4817359924318465
1.53,3,8.350621014690228e-6,0.004902497161894351,0.000024034478422382166,0.6948868095189195
1.53,4,7.022269414488388e-8,0.0007764648709229252,6.028976957773548e-7,0.23295061379971352
1.53,5,9.273955059132623e-10,0.0001678998001124569,2.819034287780298e-8,0.06579526257862522
1.53,6,1.6813867762900224e-11,0.000044770762425287705,2.0044211681415535e-9,0.016776781277449387
1.54,2,0.0009939999851251659,0.03674553894622884,0.0013502346324488204,1.4723366757708205
1.54,3,8.299505287529186e-6,0.004896283750758675,0.000023973594567943442,0.6923872232849855
1.54,4,7.006533396391798e-8,0.000776448586605671,6.028724076419443e-7,0.2324383503898255
1.54,5,9.264083027582843e-10,0.00016793369163106903,2.8201724784838985e-8,0.06569869820560151
1.54,6,1.6803982174206383e-11,0.00004478099407792019,2.005337430606723e-9,0.016759256489938725
1.55,2,0.0009637550759057569,0.03629774786914899,0.0013175265003723098,1.4629763813227539
1.55,3,8.248372507881559e-6,0.004890024539426132,0.000023912339996189755,0.689884177725465
1.55,4,6.990730471105644e-8,0.0007764315526247543,6.028459559112866e-7,0.2319242719489814
1.55,5,9.254157294691007e-10,0.00016796775537404103,2.821316684539369e-8,0.06560169119194015
1.55,6,1.6794038053353908e-11,0.00004479128777403681,2.0062594604565794e-9,0.016741641232716695
1.56,2,0.00093424357548974,0.035852075487373625,0.0012853713167523368,1.4536555520006964
1.56,3,8.197226858746518e-6,0.004883719509027376,0.00002385071624285459,0.6873778359760845
1.56,4,6.974861250928381e-8,0.0007764137576062769,6.028183230002984e-7,0.23140840232638143
1.56,5,9.244178055658617e-10,0.00016800199042241664,2.822466878589377e-8,0.06550424471431676
1.56,6,1.678403551115702e-11,0.00004480164342459842,2.0071872535448626e-9,0.016723935927268365
1.57,2,0.0009054546485963985,0.03540857309719951,0.001253767048779721,1.4443746140523768
1.57,3,8.146072498808644e-6,0.00487736864285938,0.000023788724878347952,0.6848683601551966
1.57,4,6.958926349676358e-8,0.0007763951901388925,6.027894912708071e-7,0.23089076536505232
1.57,5,9.234145506590508e-10,0.000168036395852162,2.8236230330984483e-8,0.06540636195659302
1.57,6,1.6773974659035445e-11,0.00004481206094001586,2.008120805691695e-9,0.01670614099658976
1.58,2,0.0008773773659689086,0.03496729100121876,0.0012227114399639143,1.4351339773099736
1.58,3,8.094913561925404e-6,0.004870971926411108,0.000023726367507885143,0.6823559113492756
1.58,4,6.94292638264453e-8,0.0007763758387744408,6.027594430327165e-7,0.23037138489981926
1.58,5,9.224059844488432e-10,0.00016807097073418188,2.824785120353022e-8,0.06530804610961469
1.58,6,1.676385560901236e-11,0.00004482254023015049,2.009060112683459e-9,0.016688256865167894
1.59,2,0.0008500007158767527,0.03452827849766779,0.001192202016012508,1.4259340354409111
1.59,3,8.043754156622741e-6,0.00486452934738886,0.00002366364577160749,0.6798406495987979
1.59,4,6.926861966567152e-8,0.0007763556920285835,6.027281605451807e-7,0.22985028475529184
1.59,5,9.213921267244619e-10,0.0001681057141343363,2.8259531124615192e-8,0.0652093003710095
1.59,6,1.6753678473712308e-11,0.00004483308120431466,2.010005170272672e-9,0.01667028395896071
1.6,2,0.0008233136153437682,0.03409158387031642,0.0011622360907868185,1.4167751661994867
1.6,3,7.992598365598885e-6,0.004858040895741282,0.000023600561344694754,0.6773227338845113
1.6,4,6.910733719578461e-8,0.0007763347383814446,6.02695626017786e-7,0.22932748874386294
1.6,5,9.203729973635323e-10,0.0001681406251134572,2.8271269813544155e-8,0.06511012794498544
1.6,6,1.6743443366359106e-11,0.000044843683771272293,2.01095597417787e-9,0.01665222270537698
1.61,2,0.0007973049210970931,0.03365725437890119,0.0011328107723260635,1.4076577316791268
1.61,3,7.941450245236431e-6,0.0048515065636840285,0.00002353711593746921,0.6748023221140935
1.61,4,6.89454226117334e-8,0.0007763129662782498,6.026618216117351e-7,0.22880302066372304
